event_id,time_to_tca,mission_id,risk,max_risk_estimate,max_risk_scaling,miss_distance,relative_speed,relative_position_r,relative_position_t,relative_position_n,relative_velocity_r,relative_velocity_t,relative_velocity_n,t_time_lastob_start,t_time_lastob_end,t_recommended_od_span,t_actual_od_span,t_obs_available,t_obs_used,t_residuals_accepted,t_weighted_rms,t_rcs_estimate,t_cd_area_over_mass,t_cr_area_over_mass,t_sedr,t_j2k_sma,t_j2k_ecc,t_j2k_inc,t_ct_r,t_cn_r,t_cn_t,t_crdot_r,t_crdot_t,t_crdot_n,t_ctdot_r,t_ctdot_t,t_ctdot_n,t_ctdot_rdot,t_cndot_r,t_cndot_t,t_cndot_n,t_cndot_rdot,t_cndot_tdot,c_object_type,c_time_lastob_start,c_time_lastob_end,c_recommended_od_span,c_actual_od_span,c_obs_available,c_obs_used,c_residuals_accepted,c_weighted_rms,c_rcs_estimate,c_cd_area_over_mass,c_cr_area_over_mass,c_sedr,c_j2k_sma,c_j2k_ecc,c_j2k_inc,c_ct_r,c_cn_r,c_cn_t,c_crdot_r,c_crdot_t,c_crdot_n,c_ctdot_r,c_ctdot_t,c_ctdot_n,c_ctdot_rdot,c_cndot_r,c_cndot_t,c_cndot_n,c_cndot_rdot,c_cndot_tdot,t_span,c_span,t_h_apo,t_h_per,c_h_apo,c_h_per,geocentric_latitude,azimuth,elevation,mahalanobis_distance,t_position_covariance_det,c_position_covariance_det,t_sigma_r,c_sigma_r,t_sigma_t,c_sigma_t,t_sigma_n,c_sigma_n,t_sigma_rdot,c_sigma_rdot,t_sigma_tdot,c_sigma_tdot,t_sigma_ndot,c_sigma_ndot,F10,F3M,SSN,AP
294,6.896395578703704,6,-3.8332739444199486,-3.5785606097799505,0.3153419525871543,1610.0,15215.0,34.3,-178.2,1600.0,-20.6,-15124.2,-1667.8,1.0,0.0,4.02,4.02,670,666,99.2,0.994,2.3364,0.00755579,0.0,0.000248911,6804.20242424787,0.0010443000377893,87.24669198968469,-0.5418229120552802,0.0682450194535622,-0.0907775697520115,0.5422121919498204,-0.9999997349923766,0.0907696873662959,-0.870819601755895,0.8849617145497057,-0.0910265262490992,-0.8851774826102998,0.1108390825255178,-0.1731268655842058,0.7713985512036086,0.1731097228407391,-0.1626208159360451,DEBRIS,1.0,0.0,3.11,3.11,41.0,41.0,100.0,0.989,0.1976,0.22321042,0.0,0.00815004,6806.4071425266,0.0016938147256018,98.7803297232505,-0.9994214684899548,0.9134908373071848,-0.9160279695492164,0.999422557398692,-0.9999999931825349,0.9160373134358444,0.9622481974482112,-0.9709269379921308,0.902693024896558,0.9709192269698288,-0.931452468158904,0.9341851772012068,-0.8416973998209591,-0.934177777259851,-0.9227937586433708,9.1,2.0,433.1710530966384,418.9597953991024,439.798935173053,416.741349880148,60.79801568454563,-6.292786811184684,0.0775697752707337,2.849525601930328,324459246.8187464,9811614624835.02,3.4773910467474463,247.8769838868137,2641.9981233778717,76529.95350274512,2.342985290102228,12.236886943503931,2.9675515844072886,85.87460771712918,0.0070503834788213,0.0401240506386723,0.0029120580419572,0.0534970643742903,,,,
294,6.508836481481483,6,-4.913284336055119,-4.562883906951922,3.083577195075317,1386.0,15215.0,-1.1,-155.3,1378.2,-20.6,-15124.3,-1667.8,1.0,0.0,4.09,4.09,666,662,99.3,1.01,2.3364,0.00753544,0.0,0.000255841,6804.19967536521,0.0010440938105078,87.2466945063396,-0.4885181940921935,0.0060296115186253,-0.0614691969199997,0.4892100774441797,-0.9999993521308016,0.0614391895629212,-0.9086808837708388,0.8080666501548002,-0.0329781094220686,-0.8085335424195027,0.0204588134017031,-0.1199849631943087,0.7462119428703422,0.1199070694052482,-0.0707652907062745,DEBRIS,1.0,0.0,3.12,3.12,40.0,40.0,100.0,1.135,0.1976,0.22421395,0.0,0.00835993,6806.38661618486,0.0016931961933111,98.7802958343358,-0.9985969251597078,0.8097905630960973,-0.8189746214608424,0.9985977315797796,-0.9999999824502244,0.8190091453222773,0.8889253016786891,-0.9118863107282316,0.8100666381501382,0.9118797958715684,-0.8860132238737528,0.8909503768011099,-0.6942401340910368,-0.8909288370583264,-0.8433950941717576,9.1,2.0,433.1668981317189,418.958452598702,439.7741640935884,416.7250682761323,60.80669767361965,-6.292745537840758,0.0775692685513869,4.2287692705142685,183398730.16287857,11926276714007.531,3.5174284714137403,194.60396998628505,1910.681495073088,57586.673983888926,2.314618478114562,10.51555868475936,2.146274828173023,64.61451268186197,0.0058532958245282,0.0274570410521576,0.0028955920160243,0.042180685254358,,,,
294,6.494889722222222,6,-4.9136401693252525,-4.562883906951922,3.0836849015198577,1386.0,15215.0,-1.1,-154.9,1378.2,-20.6,-15124.3,-1667.8,1.0,0.0,4.09,4.09,666,662,99.3,1.01,2.3364,0.00753544,0.0,0.000255841,6804.19967442229,0.0010440938020854,87.24669450583592,-0.4885182127257202,0.0060296136351329,-0.0614691968705585,0.4892100960966642,-0.9999993521307692,0.0614391895138562,-0.9086808950664385,0.8080666467874811,-0.0329781095184729,-0.8085335390742373,0.0204588175407963,-0.1199849646725782,0.7462119404670104,0.1199070708822804,-0.070765291771801,DEBRIS,1.0,0.0,3.12,3.12,40.0,40.0,100.0,1.135,0.1976,0.22421395,0.0,0.00835993,6806.38661563169,0.0016931960848455,98.78029583591558,-0.9985969252211888,0.8097905759463223,-0.8189746345468298,0.9985977316412208,-0.9999999824502231,0.8190091584048009,0.88892531633074,-0.9118863233822144,0.8100666598168963,0.9118798085263092,-0.8860132208232732,0.8909503734439287,-0.6942401600664657,-0.8909288337002493,-0.8433950989731646,9.1,2.0,433.1668971305062,418.9584517140747,439.7741628012236,416.7250684621577,60.80669915618636,-6.292745537840758,0.0775692685513869,4.2287205620108965,183398717.58243528,11926276267012.262,3.517428468505209,194.6039738420604,1910.6814949190064,57586.67397941237,2.3146184284431635,10.515558922023876,2.1462748279224333,64.61451267780157,0.0058532957033581,0.0274570428708278,0.0028955920671072,0.0421806846951477,,,,
294,6.250476006944443,6,-5.506960411682348,-4.692717952966653,4.649747717316055,2436.0,15215.0,13.8,-264.3,2422.3,-20.5,-15124.3,-1667.8,1.0,0.0,4.02,4.02,671,667,99.3,1.024,2.3364,0.00758243,0.0,0.00026189,6804.2114700288,0.0010452318299672,87.2466966334902,-0.4824210659984786,0.0456250618796959,-0.0586673177349231,0.4832109728364191,-0.9999991459327394,0.0586397633882204,-0.924357893089146,0.7799596411654476,-0.0578961969891963,-0.7805245353498369,0.0742482048012337,-0.1061832907674819,0.7312625149020126,0.1061355100996124,-0.0991252118574392,DEBRIS,1.0,0.0,3.12,3.12,40.0,40.0,100.0,1.135,0.1976,0.22421395,0.0,0.00835993,6806.408499366129,0.0016959142221266,98.78029022703258,-0.9982260687962784,0.7744982977155253,-0.7855507552716638,0.998227018800558,-0.9999999772038712,0.7855931437100145,0.8350550691762767,-0.8662053019866062,0.7633931073539482,0.8661966894769406,-0.8583301907427426,0.8643249267676816,-0.6372095584025457,-0.8642977137904381,-0.7899455426806098,9.1,2.0,433.1864484351026,418.9624916224975,439.8145843418079,416.7284143904509,60.76654108366949,-6.292745537840758,0.0771927191608188,7.30191232511944,147765989.33171472,9505783954352.283,3.5072092352250386,175.97953023206082,1705.0211544205838,50551.0794256457,2.3251748890372097,9.748230867413564,1.9153065296056688,56.71947532100293,0.0055148563279832,0.0226813828345908,0.0029554152591212,0.0380859622336981,,,,
294,5.809033136574075,6,-6.3519328705510665,-4.749092300299144,7.096050111891322,1303.0,15215.0,-10.4,-140.9,1295.3,-20.6,-15124.3,-1667.8,1.0,0.0,4.02,4.02,675,671,99.4,1.009,2.3364,0.00751656,0.0,0.00026768,6804.19933051771,0.0010438034974796,87.24670312235382,-0.476461179011935,0.0773073918449162,-0.0511547718192384,0.4774427755472279,-0.9999987003428285,0.0511533198432263,-0.9433532846513736,0.7409200581959857,-0.0782508357565578,-0.7416682813177563,0.0768128471628152,-0.0830877127488604,0.72397260718507,0.0830394123382451,-0.0897932422137099,DEBRIS,1.0,0.0,3.4,3.39,41.0,41.0,99.3,1.067,0.1976,0.22866469,0.0,0.00773345,6806.386148303311,0.0016945604818966,98.780224701031,-0.9979592239779012,0.6841157608629248,-0.6990841021838571,0.997962404972185,-0.9999999658136198,0.699168872311275,0.7207028738236221,-0.7633599410043853,0.6753731710748696,0.7633278291516322,-0.7800423932630141,0.7920247297753485,-0.4428564031098669,-0.7919587948731195,-0.7118389682655716,9.1,2.0,433.1645775764528,418.96008345896826,439.7829812947539,416.715315311867,60.80998100069117,-6.292745537840758,0.0775692685513869,5.748437313640869,92538392.84613223,5953873341065.582,3.3574620024217103,150.17349038775453,1407.9341501780757,41060.00067619337,2.321890270040176,9.07528898470999,1.5816266416125295,46.06741694025085,0.0049372773689416,0.0158559683894346,0.0030653322430254,0.0338046854290432,,,,
294,5.5549624305555545,6,-8.928117992693872,-4.9931062920521,13.694628229198251,157.0,15215.0,-43.9,-20.2,150.3,-20.7,-15124.3,-1667.8,1.0,0.0,4.02,4.02,669,666,99.3,1.0,2.3364,0.00753037,0.0,0.000270325,6804.18543971172,0.0010419077940348,87.2467016174239,-0.5187177731532318,0.0420850769098098,-0.0501661848156272,0.519782276775087,-0.9999984974804652,0.0501697635479107,-0.9578718113414456,0.7421652451515565,-0.0495286130839826,-0.742997710163636,0.0663209447346867,-0.0846180472921458,0.703301886881288,0.0846018199440912,-0.0805353639902343,DEBRIS,1.0,0.0,3.52,3.52,44.0,44.0,99.4,1.036,0.1976,0.22941504,0.0,0.00761881,6806.333461886639,0.0016900953878806,98.7802235293385,-0.9984719247557546,0.7022337238405439,-0.7172061029478153,0.9984728450368452,-0.9999999761060736,0.7172746087322693,0.6727705901497596,-0.7125465683337023,0.6899079350085013,0.7125353670455433,-0.7914799105338233,0.8037451935471066,-0.4653974260921705,-0.8036771336090794,-0.7105969671232841,9.1,2.0,433.1377735534152,418.9591058700272,439.699814678952,416.69310909432807,60.85414113732815,-6.292745537840758,0.0779458179352542,5.289095906938576,75962828.56960803,4248678444561.6206,3.4294274400196603,155.11100355717062,1343.070305761359,41241.37773656295,2.2164900198340214,8.969843651603181,1.5088704949782503,46.2689398097389,0.0049171061977323,0.0133370474626681,0.003011032034545,0.0335102728781769,,,,
294,5.231796770833334,6,-8.835349784065704,-4.914709421769934,13.852608898026336,630.0,15216.0,-57.5,70.1,-623.5,-20.8,-15124.3,-1667.8,1.0,0.0,4.02,4.02,677,674,99.2,1.023,2.3364,0.00759032,0.0,0.000257762,6804.17615390522,0.001040870170554,87.2467051189252,-0.5325472575165551,0.0377120402200029,-0.0530743668173226,0.5336583202340842,-0.9999982938054076,0.0530459576681354,-0.9636571112561104,0.7390356149714078,-0.0470235022254904,-0.7399208802465466,0.0610088363289396,-0.0771221635351245,0.7018952530291453,0.0770885772191689,-0.0730963560378994,DEBRIS,1.0,0.0,3.42,3.43,44.0,44.0,96.9,1.164,0.1976,0.23132204,0.0,0.00662099,6806.30979917409,0.0016884715142694,98.780094344461,-0.9985930239783928,0.5420732051434275,-0.5505389894083652,0.998596045403916,-0.9999999590344812,0.5506363802566046,0.5424327102763669,-0.5859899232727631,0.4550823670674637,0.5859436055114895,-0.6620662161775738,0.6779888786381044,-0.1350726694495892,-0.6778610618082109,-0.6226887789836473,9.1,2.0,433.1214178990149,418.9568899114247,439.6650593872892,416.6805389608917,60.88430527374838,-6.292745537840758,0.0783223673123884,5.653880065368037,62662000.05183903,6208980848412.357,3.3097400233407464,145.49979622792122,1256.7434262587014,37543.867649634616,2.2517776458047805,10.463370002974996,1.4119645965713836,42.11950319740608,0.0046719303118317,0.0110400182844615,0.0030896815926931,0.0357352392991048,,,,
294,4.867841458333333,6,-7.154839922348054,-4.701146923590295,9.80683834293,226.0,15215.0,-41.4,22.7,-221.9,-20.8,-15124.3,-1667.8,1.0,0.0,3.9,3.9,712,709,99.2,0.987,2.3364,0.00769612,0.0,0.000227297,6804.181019149879,0.0010416687313997,87.24670015210421,-0.5177985011337504,0.063618059412521,-0.0478041543930942,0.5191788336169377,-0.9999975074008518,0.0478292089428652,-0.974027913214334,0.6976489355249673,-0.0661375975960395,-0.6988048538309388,0.0535339509777392,-0.0650090783374308,0.6825345326730108,0.0649681187298404,-0.0620913071532234,DEBRIS,1.0,0.0,3.42,3.43,44.0,44.0,96.9,1.164,0.1976,0.23132204,0.0,0.00662099,6806.326833149399,0.0016911256761799,98.7800947595914,-0.9982469081284226,0.4889677555315721,-0.4982860502707841,0.9982506476729232,-0.9999999457536072,0.4984020533560444,0.3496967831426628,-0.4039923763801501,0.3541776853809168,0.4039328805832802,-0.6052368677707916,0.6239145702696572,-0.0482583703341897,-0.6237582225743826,-0.5222456327180458,9.1,2.0,433.1317217603109,418.95631653944656,439.7001872174096,416.6794790813883,60.86885032899311,-6.292745537840758,0.0783223673123884,4.497715840403355,36120480.46411397,4698608556918.073,3.1581803866047644,130.19418189276317,1048.2162622284154,32655.23773563424,2.126738277933618,10.072784839819471,1.1776824435079434,36.63552260401317,0.0042417315184065,0.0097363304706932,0.0030065402615818,0.0336131195582793,,,,
294,4.56868775462963,6,-5.6283780728239785,-4.55206713440782,5.46084049280238,6467.0,15216.0,-190.3,707.0,-6425.5,-21.4,-15124.4,-1667.9,1.0,0.0,4.01,4.01,699,695,99.4,1.009,2.3364,0.00761047,0.0,0.00021681,6804.109635652852,0.0010343876753519,87.24669367391701,-0.5423018293134706,0.062314014834813,-0.0482286096073351,0.5437389734474154,-0.999997393618245,0.0482250434854477,-0.9765833988903904,0.7099220459398878,-0.0644745220494009,-0.7111242583724539,0.0671464665521198,-0.0710981241414544,0.6715456947766345,0.0710911279764417,-0.0744588459898066,DEBRIS,1.0,0.0,3.05,3.05,47.0,47.0,97.1,1.113,0.1976,0.243606,0.0,0.00606649,6806.1369069350085,0.001675458651462,98.7803872521124,-0.9981568468133688,0.5462342686354629,-0.5665989150801096,0.9981519027303988,-0.9999999522732632,0.5667262728995781,0.1434285563365965,-0.2029908015492032,0.4247869572491133,0.2030697954132812,-0.8364284525727204,0.8404378604411822,-0.3390377575675573,-0.8403674218504673,-0.2154561493474916,9.1,2.0,433.0107228017141,418.9345485039885,439.4033078987686,416.59650597125074,61.10753306619248,-6.293078543654678,0.0805810789935699,26.12530901299012,47792497.9707232,6615890385249.275,3.393294479445337,147.50829650047345,1131.5915982950253,36274.353632178885,2.1473533751680485,10.422316134685516,1.2713428821360584,40.695936095335,0.0045520214665214,0.0099373873407275,0.0029573425367492,0.0279241642482173,,,,
294,4.3224244328703705,6,-9.17613469067549,-4.796151536253765,15.126473005171034,3561.0,15216.0,-140.3,388.0,-3537.2,-21.1,-15124.4,-1667.9,1.0,0.0,4.02,4.02,684,681,99.4,0.996,2.3364,0.00750743,0.0,0.000203688,6804.143268986662,0.0010377411655817,87.2467044877695,-0.5058517604758576,0.0420962815887025,-0.0395311645470213,0.5076863210162482,-0.99999585331622,0.039446927286522,-0.9867061147265253,0.6386503156168525,-0.0449090755066034,-0.6402880763045947,0.0453134115819217,-0.050847707844718,0.663196328455764,0.0508014395413191,-0.0497430350712009,DEBRIS,1.0,0.0,3.36,3.36,53.0,53.0,97.4,1.096,0.1976,0.23787682,0.0,0.00610032,6806.21988958544,0.0016812623799479,98.7804665263418,-0.9980548085674936,0.4938802904710938,-0.5094929338626095,0.9980503446274092,-0.999999923403412,0.5096432427554227,-0.3071473909686057,0.2477198484177517,0.1124543414176427,-0.2476500821087892,-0.7586977572337013,0.7667997050959826,-0.2331789441633019,-0.7666979866909743,0.0933947277530563,9.1,2.0,433.06720855340416,418.9453294199175,439.5259310354541,416.6398481354272,60.995886306249936,-6.293078543654678,0.0794514391576918,19.076753091418432,27895168.998192325,2088835735790.1384,3.275141398959837,118.42175290916276,878.0859968645981,27269.49163961744,2.1313758936369527,8.671287454911507,0.9866450200444769,30.591016446700444,0.0041289351344994,0.0087398226125906,0.0029593414711001,0.0230462911649828,,,,
