event_id,time_to_tca,mission_id,risk,max_risk_estimate,max_risk_scaling,miss_distance,relative_speed,relative_position_r,relative_position_t,relative_position_n,relative_velocity_r,relative_velocity_t,relative_velocity_n,t_time_lastob_start,t_time_lastob_end,t_recommended_od_span,t_actual_od_span,t_obs_available,t_obs_used,t_residuals_accepted,t_weighted_rms,t_rcs_estimate,t_cd_area_over_mass,t_cr_area_over_mass,t_sedr,t_j2k_sma,t_j2k_ecc,t_j2k_inc,t_ct_r,t_cn_r,t_cn_t,t_crdot_r,t_crdot_t,t_crdot_n,t_ctdot_r,t_ctdot_t,t_ctdot_n,t_ctdot_rdot,t_cndot_r,t_cndot_t,t_cndot_n,t_cndot_rdot,t_cndot_tdot,c_object_type,c_time_lastob_start,c_time_lastob_end,c_recommended_od_span,c_actual_od_span,c_obs_available,c_obs_used,c_residuals_accepted,c_weighted_rms,c_rcs_estimate,c_cd_area_over_mass,c_cr_area_over_mass,c_sedr,c_j2k_sma,c_j2k_ecc,c_j2k_inc,c_ct_r,c_cn_r,c_cn_t,c_crdot_r,c_crdot_t,c_crdot_n,c_ctdot_r,c_ctdot_t,c_ctdot_n,c_ctdot_rdot,c_cndot_r,c_cndot_t,c_cndot_n,c_cndot_rdot,c_cndot_tdot,t_span,c_span,t_h_apo,t_h_per,c_h_apo,c_h_per,geocentric_latitude,azimuth,elevation,mahalanobis_distance,t_position_covariance_det,c_position_covariance_det,t_sigma_r,c_sigma_r,t_sigma_t,c_sigma_t,t_sigma_n,c_sigma_n,t_sigma_rdot,c_sigma_rdot,t_sigma_tdot,c_sigma_tdot,t_sigma_ndot,c_sigma_ndot,F10,F3M,SSN,AP
1448,6.5195562152777775,2,-15.965772739229449,-5.009483555971771,29.658208241453533,1369.0,14849.0,-483.6,132.3,1274.2,62.9,-14769.0,1544.8,1.0,0.0,3.91,3.15,458,370,99.2,1.022,3.4119,0.023457,0.004565,1.68075e-05,7170.7697182498205,0.0008274282442047,98.4932066489332,-0.1486630540391215,0.2290843671754398,-0.0263799189987641,0.1829612419131847,-0.9991952230224568,0.0364319491954105,-0.9998163973177032,0.1298060978142464,-0.2290978374243547,-0.1641896430429562,0.3116935569958464,-0.0759596177711691,-0.668071300341305,0.0887034712069692,-0.3109121976749057,DEBRIS,2.0,1.0,16.79,13.83,33.0,30.0,100.0,4.033,0.0109,0.5065350000000001,0.0077909999999999,0.000312738,7214.47921233927,0.010929908091349,70.4838412205037,0.2946210663585959,-0.399616864553295,-0.0644997173060103,-0.2823521764756436,-0.99989603441094,0.0558132793917217,-0.9529821995438276,0.0087980944061979,0.3986743951568665,-0.0216144269630471,-0.7981086128177657,-0.0393324234780962,0.8188951290283316,0.0258316961248994,0.8234087937001343,12.0,2.0,798.5660156473888,786.6994208522528,915.1958070570864,757.4886176214543,-21.68683896007852,5.971280094150126,-0.2426927284905429,11.589187134108244,190242335.31646973,1601927796941095.0,12.885728539745044,91.5512206363192,249.9226680395357,3034.768030673844,4.449502219349935,164.75320937693442,0.2613351296706969,3.14606834000789,0.0133553098054668,0.0909617611966698,0.0035718342626723,0.0605523079659231,78.0,85.0,16.0,3.0
1448,6.190262025462964,2,-15.66837028237007,-4.998699066979582,28.973358556641823,1356.0,14849.0,-476.2,132.1,1263.5,62.9,-14769.0,1544.8,1.0,0.0,3.91,3.51,460,393,99.2,1.041,3.4119,0.026213,0.007969,1.86933e-05,7170.76933868292,0.0008261614683925,98.4932201029867,-0.0472091061095889,0.1758776143494061,-0.0290586880576801,0.083350438518411,-0.9990750632388804,0.0385673071100605,-0.9998014807631168,0.0274883408611551,-0.1753505791351524,-0.0636434512551067,0.2968902114883413,-0.0068415346077401,-0.694085280655898,0.0194140113600817,-0.2967716862137684,DEBRIS,2.0,1.0,16.79,13.83,33.0,30.0,100.0,4.033,0.0109,0.5065350000000001,0.0077909999999999,0.000312738,7214.478258374391,0.0109299208814909,70.4838450945655,0.2947474171541707,-0.3995753552795217,-0.0642522021185747,-0.2825196929140699,-0.9998966577661534,0.0555947995457079,-0.9528060769915244,0.0092463882334213,0.3986675913188627,-0.0220201641643959,-0.7980158567141113,-0.0390399631823137,0.8189000592607585,0.0255841655532653,0.8233998830827397,12.0,2.0,798.5565520092714,786.7081253565692,915.1949349396592,757.4875818091223,-21.68720502710382,5.971280094150126,-0.2426927284905429,11.624814950806035,111938709.33876818,1612614206707571.2,11.54884409800392,91.55768127251804,216.025878079456,3044.789976336627,4.313702585946324,164.75287554394916,0.2249617967566937,3.1564305789926697,0.0119906797138444,0.0909627671083064,0.003456116317487,0.0605533483797551,78.0,85.0,16.0,3.0
1448,5.922716168981483,2,-15.71783122169536,-4.99481948749622,29.10189153159544,1335.0,14849.0,-478.3,129.7,1240.3,62.9,-14769.0,1544.8,1.0,0.0,3.93,3.86,456,435,99.3,1.05,3.4119,0.023886,0.006829,1.69259e-05,7170.76952120734,0.0008266705312877,98.493216560394,-0.3132159261347744,0.1550357134221583,-0.078157628837565,0.3469116061428125,-0.998996954492572,0.0852936920881891,-0.9998648744923972,0.297697352322033,-0.1545212574895518,-0.3315639428254408,0.2813507945897166,-0.1100840728712753,-0.6861428701831951,0.122472987260261,-0.2807644307914174,DEBRIS,2.0,1.0,16.79,13.83,33.0,30.0,100.0,4.033,0.0109,0.5065350000000001,0.0077909999999999,0.000312738,7214.47948444165,0.0109299298167742,70.4838450589572,0.292224558072898,-0.3999514145719098,-0.065394348371311,-0.2797966134444365,-0.9998934964936024,0.0566032680557846,-0.9540481374942446,0.0077677485499888,0.3986704820815606,-0.0207403661220366,-0.7989071361361351,-0.0405195351730321,0.8189175690735279,0.0268551883830514,0.8233858388648325,12.0,2.0,798.5603850571797,786.7046573575026,915.1962388711554,757.4887300121454,-21.68805862258863,5.971280094150126,-0.2426927284905429,11.623604862117023,40389664.209147096,1563443477947150.2,10.494050695513147,91.4785821927734,160.97301016008865,2998.2955157889287,4.011992023920287,164.75217752733948,0.1702319300248928,3.1081951354443627,0.0108573799786136,0.0909589302927425,0.0032402669643101,0.0605547190564038,78.0,85.0,16.0,3.0
1448,5.598090439814816,2,-3.3752024210392384,-3.368556230986828,0.8351253601498317,358.0,14849.0,-68.8,39.2,349.3,63.1,-14768.6,1544.9,1.0,0.0,3.98,3.98,458,457,99.3,1.053,3.4119,0.027083,0.011327,1.92054e-05,7170.764195502829,0.000825004555034,98.4932278805194,-0.1768160153748153,-0.0094261949736612,-0.0562290686274396,0.2073996444940348,-0.9991742810878236,0.0526706823419289,-0.9997961595443984,0.1571182312572569,0.0101865347889667,-0.1877983749458016,0.3828261831845846,-0.0819203137601649,-0.6829117898699857,0.1021186222705203,-0.3819541449860161,DEBRIS,1.0,0.0,231.64,9.88,521.0,27.0,100.0,2.912,0.0109,0.459212,0.055221,0.000281479,7214.48133109178,0.010908561291283,70.4814644750819,0.1379034975398917,0.2426310677271745,-0.0533693478408026,-0.1396432513592422,-0.9991951275700768,0.0190663955172116,-0.986670431428508,0.024950795280506,-0.2479402588472289,-0.0233413416545961,-0.4747894725492052,-0.0135264024375849,0.704959928275789,-0.0167349846974744,0.4823998447608329,12.0,2.0,798.5431086271938,786.7112823784648,915.0439428768112,757.6447193067479,-21.709627024680945,5.971824412333517,-0.2434707492949329,1.4032510635276312,22661971.508242518,968964671016556.8,9.03398472436167,80.85007111932556,146.78457003377432,1493.074010221865,3.653914339444755,269.4742473781122,0.1541268308893685,1.5492995191376004,0.0093635815797161,0.0829025090090764,0.0032496445959519,0.055061220473215,76.0,84.0,14.0,8.0
1448,5.253066898148148,2,-3.4350973274707948,-3.4347426565797865,0.9661389224567992,398.0,14849.0,-68.6,38.6,390.8,63.1,-14768.6,1544.9,1.0,0.0,3.91,3.91,458,457,99.5,1.027,3.4293,0.027849,0.010495,1.95945e-05,7170.76446747902,0.0008253168206376,98.4932308662196,0.3035450508952696,-0.1855217015216043,-0.0865017743584961,-0.2778179826409246,-0.9992251372721324,0.078428596695605,-0.9996868638255648,-0.3270396033439897,0.1857958933464336,0.301563500099446,0.3540901355257232,0.1273168910589374,-0.6808832486701651,-0.1096153715371184,-0.3538793885811012,DEBRIS,1.0,0.0,231.64,9.88,521.0,27.0,100.0,2.912,0.0109,0.459212,0.055221,0.000281479,7214.481512704509,0.0109085495021819,70.48146493431621,0.1446436420222609,0.242857974717468,-0.0486951204151469,-0.1463254357812073,-0.9992501438814092,0.0155747937147688,-0.985597614939822,0.0246127515336457,-0.2478733089407792,-0.0230575732188389,-0.4738973747167578,-0.0101814065079323,0.7049103359427434,-0.019030922523121,0.4825179723750226,12.0,2.0,798.5456200108611,786.7093149471782,915.0440414184231,757.6449839905963,-21.70810728042695,5.971824412333517,-0.2434707492949329,1.530559445015207,11064677.86665353,1040042252927752.6,6.989270348183707,80.93114975088395,144.4889269113727,1546.4708209339096,3.5198551106544147,269.4773645410686,0.1484999326599174,1.6048903389328506,0.0073135039481769,0.0829025331337951,0.003067399713112,0.0550578241487983,76.0,84.0,14.0,8.0
1448,4.923252337962963,2,-3.3914739664228057,-3.387534036046858,0.8724798750495757,374.0,14849.0,-66.8,36.4,366.2,63.1,-14768.6,1544.9,1.0,0.0,3.91,3.91,464,463,99.6,1.029,3.4293,0.027384,0.0110459999999999,1.92113e-05,7170.764347337579,0.0008252949694901,98.49323141164852,0.0006256502894457,-0.0698394217676108,-0.00932168010683,0.0287585446111285,-0.9990373726754362,0.0049016434814802,-0.9996734383311202,-0.0258406424602682,0.0697306844508014,-0.0034911142447477,0.315223666145799,0.0136260331751897,-0.6421000880488832,0.0047496000762027,-0.3148700022075208,DEBRIS,1.0,0.0,231.64,9.88,521.0,27.0,100.0,2.912,0.0109,0.459212,0.055221,0.000281479,7214.481770041709,0.0109085424816669,70.4814647181551,0.1408198645248195,0.2427294407893325,-0.0516154838653882,-0.1425392788876274,-0.9992162951030926,0.01776245212312,-0.9862319297227758,0.0246799098347254,-0.2479277430606703,-0.0230902164375158,-0.4743998435648296,-0.0122543762238802,0.7049394576398895,-0.0176073373146382,0.4824348681180624,12.0,2.0,798.5453430808376,786.7093515943225,915.0442509134218,757.6452891699972,-21.70904501356669,5.971824412333517,-0.2434707492949329,1.4463860683118392,7325012.920335481,995215435442921.2,6.4423054879445125,80.88566622090715,122.47791637679016,1513.0152015098856,3.4386319954307414,269.4753421001633,0.1272132068615519,1.5700812080908426,0.0066951676603353,0.0829027201001269,0.0029393084220612,0.055059858336178,76.0,84.0,14.0,8.0
1448,4.613172881944445,2,-5.016734647433455,-3.969805214643249,5.031017141325874,602.0,14849.0,-209.3,57.3,562.3,63.1,-14768.7,1544.9,1.0,0.0,3.92,3.92,462,461,99.6,1.018,3.4293,0.026531,0.010997,1.83254e-05,7170.76287123136,0.0008253332881008,98.4932237981536,-0.0435000581125558,-0.0479732742621439,0.0061421430011863,0.0748932940339879,-0.9989921159209928,-0.0110988125828056,-0.999695389199605,0.0191982220051507,0.0475133834472215,-0.0505868255909523,0.3026354956748548,-0.0196740853401224,-0.5902789243504668,0.0400064729352553,-0.3017764113577793,DEBRIS,1.0,0.0,16.79,10.86,36.0,30.0,99.2,2.024,0.0109,0.445537,0.025001,0.000274373,7214.482493636158,0.0109268171915582,70.4826244592902,0.203689247174194,0.4578017658001413,0.0056038456368355,-0.217443487149482,-0.9990539732265084,-0.0464739400724132,-0.9934736961136542,-0.0908348573539981,-0.460750607429845,0.1047407803230738,-0.4253783730501681,-0.0773907925209982,0.5801250070554271,0.0479157340450866,0.4281256742469689,12.0,2.0,798.5441405300662,786.707601932655,915.1768249758188,757.5141622965002,-21.71636514390847,5.971784268862049,-0.2434691185995979,3.187812011895728,4458126.053644181,198216447835661.7,6.176414817675378,75.01903758380269,106.886996402743,998.787264636469,3.205014820558557,216.9759203229704,0.111461338588768,1.035117384647751,0.0064135582947377,0.0761270976722481,0.0026837565090745,0.0405032344387457,80.0,84.0,28.0,4.0
1448,4.099098854166667,2,-4.962573502059376,-3.958607314841775,4.905784508921821,613.0,14849.0,-201.6,60.4,576.3,63.1,-14768.7,1544.9,1.0,0.0,3.91,3.91,452,451,99.7,0.985,3.4293,0.024253,0.014983,1.64151e-05,7170.76320685749,0.0008243424117665,98.4932401871529,-0.0271466574857358,-0.0239733324690708,0.0143751644412891,0.06732194905038,-0.9982454921678864,-0.0179070825059388,-0.9997716553315076,0.0062725658436072,0.0234580638074729,-0.046396762729666,0.1777205230244353,0.0132668077362132,-0.6116889954260035,0.0065863005821432,-0.1773669036656904,DEBRIS,1.0,0.0,16.79,10.86,36.0,30.0,99.2,2.024,0.0109,0.445537,0.025001,0.000274373,7214.48264438984,0.0109268149548173,70.4826246317907,0.2041886795621302,0.4578015889734923,0.0059181000862592,-0.2178801274988965,-0.9990624024144016,-0.0466067446624414,-0.9934036502501304,-0.0907314342384469,-0.460752793229419,0.1045748275130488,-0.4253369377612225,-0.076856341588902,0.5800957330995814,0.047512284286109,0.428156693041834,12.0,2.0,798.5373710936392,786.715042621343,915.1769612398303,757.5143275398514,-21.71582954617293,5.971784268862049,-0.2434691185995979,3.158310885526145,1605203.8345989068,199992499788253.8,5.5473326923846935,75.02778818544499,75.99649991940419,1003.230781026978,3.0075521608111804,216.97628902716536,0.0789467605415193,1.0397408330925548,0.0057601406232834,0.0761275574283058,0.0024520840116113,0.0405021110560918,80.0,84.0,28.0,4.0
1448,3.8692486689814816,2,-5.208941256408174,-4.0125124938669074,5.455439320507869,676.0,14849.0,-204.8,64.0,641.2,63.1,-14768.7,1544.9,1.0,0.0,3.92,3.92,446,445,99.7,1.011,3.4293,0.025335,0.011411,1.74111e-05,7170.763531646429,0.0008252999949637,98.4932323553039,-0.3006002430552974,0.0339240602028681,0.0983353673243577,0.3388554456073356,-0.9981068337186648,-0.0957504900075654,-0.9997774760927648,0.2807739555116358,-0.035958407328299,-0.3192163849730193,0.1791406812005328,-0.1353780009924792,-0.5961645660082792,0.1531625743554456,-0.1771387803775185,DEBRIS,1.0,0.0,16.79,10.86,36.0,30.0,99.2,2.024,0.0109,0.445537,0.025001,0.000274373,7214.481585621271,0.0109267543897842,70.48262518471641,0.2093123227392073,0.4578262121835138,0.0116445015506172,-0.2218879210196137,-0.999202386116416,-0.0491572201604569,-0.9922048131558668,-0.0859534975276939,-0.4606620373065962,0.0986863214732053,-0.4244714950967921,-0.0677409349493889,0.5800046304501429,0.0406668054972806,0.4283412970916091,12.0,2.0,798.5445627529843,786.7085005398758,915.1754539569756,757.5137172855666,-21.7133892414095,5.971784268862049,-0.2434691185995979,3.35795949215258,1335468.1239250542,235508379937504.4,5.550935957115701,75.13701484621278,72.39714773387139,1087.8786697054045,3.0365335499546187,216.98052908037624,0.0764580996363367,1.1278745497616298,0.0057365651743878,0.07612276926124,0.0024372855803126,0.0404976295602594,81.0,84.0,48.0,18.0
1448,3.505591643518519,2,-5.129245055109861,-3.993533957750768,5.2836678774456685,643.0,14849.0,-207.6,60.1,606.0,63.1,-14768.7,1544.9,1.0,0.0,3.84,3.84,457,457,99.7,1.033,3.4293,0.0242,0.011861,1.63517e-05,7170.763318611791,0.0008251785766378,98.493227476713,-0.0624220367761226,0.095702143823055,0.0469323918923287,0.107727355903946,-0.9974444485252812,-0.0441884797495029,-0.9997684669379232,0.0415970966678203,-0.0968429520493161,-0.0868171325722415,0.1666024190623468,0.0139730791089739,-0.5283931995100192,0.0139998940488434,-0.1661376383621214,DEBRIS,2.0,1.0,16.79,10.86,36.0,30.0,99.2,2.024,0.0109,0.445537,0.025001,0.000274373,7214.481666020872,0.0109267634171915,70.482624805696,0.2056105733090336,0.4578120756727509,0.0084117610772595,-0.218812791215283,-0.9991246045973616,-0.0477170293082355,-0.9929634268106564,-0.0884117599291129,-0.4606985174990183,0.101768274973544,-0.4250560769180371,-0.0729557417270682,0.5800559352362475,0.0445987319464542,0.4282484797182713,12.0,2.0,798.5434788804497,786.709158343132,915.1756003631464,757.5137316785957,-21.71481515742858,5.971784268862049,-0.2434691185995979,3.284338610205747,822226.3163737791,214443269083066.5,5.087414864152518,75.06405264838823,62.78890029296579,1038.4377689587373,2.8613970364142056,216.9780634073408,0.0645702175929429,1.076424172898398,0.0052807527872453,0.0761243390775906,0.0022247820117935,0.0405001728391373,81.0,84.0,48.0,18.0
